clusters	InnateLymphoid	Macrophage	Endothelial	Myoid	Leydig	Sertoli	Unknown
Gm21310	0	0	0	0	0	0.004212374	0
Gm21333	0	0	0	0	0	0	0
Gm21344	0	0	0	0	0	0	0
Gm21358	0	0.04746525	0	0	0	0.005367031	0
Gm2136	0	0	0	0	0	0	0
Gm21362	0	0.007065699	0	0	0	0.00470985	0.002284402
Gm21364	0	0	0	0	0	0.003540688	0
Gm21394	0	0	0	0	0	0.00372921	0
Gm21399	0.167573858	0.160827303	0.138376566	0	0.216196349	0.078240017	0.14792344
Gm21409	0	0	0	0	0	0	0
Gm21411	0	0	0.028874284	0	0.013763478	0.004107364	0.003238556
Gm21427	0	0	0	0	0	0	0
Gm21430	0	0	0	0	0	0.001555734	0
Gm21462	0	0	0	0	0	0	0.003762777
Gm21470	0	0	0	0	0	0.003762097	0.006627764
Gm21477	0	0	0	0	0	0	0
Gm21489	0	0	0	0	0	0.005043974	0.003164204
Gm21560	0	0	0	0	0	0.002175188	0.005259571
Gm21596	0	0.076297335	0.083491157	0	0.015720249	0.016044457	0.067401861
Gm21608	0	0	0	0	0	0	0.001328293
Gm21638	0	0.005633294	0	0	0	0	0.012003503
Gm21650	0	0	0	0	0	0	0
Gm21655	0	0.074008748	0	0	0	0.028073683	0.005111375
Gm21658	0	0	0	0	0	0	0
Gm21671	0	0	0	0	0.033184409	0	0.007184569
Gm21698	0	0	0	0	0	0.008519002	0.000780137
Gm21710	0	0.166471191	0.091470641	0	0.116300091	0.157377078	0.054283945
Gm21717	0	0	0	0	0	0	0
Gm21719	0	0	0	0	0	0.001981397	0
Gm21721	0	0	0	0	0	0	0
Gm21728	0	0	0	0	0	0	0
Gm21729	0	0	0	0	0	0.004397538	0
Gm21731	0	0	0	0	0	0	0
Gm21734	0	0	0	0	0	0	0
Gm21735	0	0	0	0	0	0	0
Gm21738	0	0	0	0	0	0.012561422	0.002832225
Gm21739	0	0	0	0	0	0	0.000777729
Gm21744	0	0	0	0	0	0.008873732	0
Gm21754	0	0	0	0	0	0.000187298	0.002603016
Gm21756	0	0	0	0	0	0	0
Gm21759	0	0	0	0	0	0.001888881	0.002337444
Gm21765	0	0	0	0	0	0.004224777	0
Gm21768	0	0	0	0	0	0	0
Gm21769	0	0	0.015862623	0	0	0.010869443	0.009948032
Gm21777	0	0	0	0	0	0	0
Gm21778	0	0	0	0	0	0.002009395	0.000721323
Gm2178	0	0.029354736	0.142593027	0	0.05521365	0.014451379	0.052552481
Gm21781	0	0	0.015471635	0	0.01735325	0.186878331	0.026614152
Gm21784	0	0	0	0	0	0	0
Gm21787	0	0	0	0	0	0	0.003234155
Gm21789	0	0.006030414	0	0	0	0.00142143	0
Gm21790	0	0	0	0	0	0.000935468	0
Gm21792	0	0	0	0	0	0.004086432	0.005106844
Gm21796	0	0	0	0	0	0	0.001144007
Gm21803	0	0	0	0.068326049	0	0	0
Gm21804	0	0	0	0	0	0	0
Gm21806	0	0	0	0	0	0	0.001013154
Gm21811	0	0.051353947	0.057658108	0	0.01399267	0.021079007	0.05986479
Gm21812	0	0	0	0	0	0	0
Gm21813	0	0	0	0	0	0.003066388	0.000915587
Gm21814	0	0	0	0	0	0.003486388	0.00080664
Gm21815	0	0.005633294	0	0	0	0.002696092	0.001089324
Gm21817	0	0	0	0	0	0	0
Gm21825	0	0	0	0	0	0	0.001699024
Gm21827	0	0	0	0	0	0.005876852	0.00177691
Gm21830	0	0	0	0	0	0	0
Gm21838	0	0	0	0	0	0	0.003181469
Gm21844	0	0	0	0	0	0.010649006	0
Gm21846	0	0	0	0	0	0	0
Gm21847	0	0	0	0	0	0.00467699	0
Gm21854	0	0	0	0	0	0.006405593	0
Gm21856	0	0	0	0	0	0.001319881	0
Gm21858	0	0	0	0	0	0	0
Gm21865	0	0	0	0	0.001836319	0	0.000319461
Gm21869	0	0	0	0	0	0	0.00153772
Gm21872	0	0	0	0	0	0	0
Gm21874	0	0	0	0	0	0	0.000721323
Gm21875	0	0	0	0	0	0	0
Gm21876	0	0	0	0	0	0.013307127	0.001832926
Gm21878	0	0	0	0	0	0	0.000721323
Gm21879	0	0	0	0	0	0	0
Gm21887	0.104391737	0	0.037054685	0	0.026775498	0.031005869	0.006428564
Gm21893	0	0	0	0	0	0	0
Gm21898	0	0	0	0	0	0	0
Gm21917	0	0	0	0.1620614	0	0.0146263	0.021902547
Gm21924	0	0	0.012108239	0	0	0	0.002122931
Gm21950	0	0	0	0	0	0.001192432	0
Gm21951	0	0	0	0	0	0	0
Gm21955	0	0.091954415	0	0	0.038171217	0.002869506	0.200542681
Gm21957	0.045520329	0	0	0.153626283	0.053866055	0.004767267	0.022763692
Gm21959	0	0	0	0	0.023061932	0.007362445	0.006741619
Gm21960	0	0	0	0	0.007110474	0.02006627	0.017622943
Gm21963	0	0.013490329	0	0	0	0.009235836	0.003678783
Gm21964	0	0	0	0	0	0.0023708	0
Gm21967	0.107603287	0.125797369	0.070184039	0	0.031125165	0.160985893	0.095235441
Gm21976	0	0	0	0	0	0.001506517	0
Gm21984	0	0.006030414	0	0	0.026831861	0.011255954	0.013649077
Gm2199	0.076776596	0.117392209	0.018685217	0	0.03761975	0.023626142	0.061938741
Gm21992	0	0	0	0	0.001612683	0.009035665	0.008223253
Gm21996	0	0	0	0	0	0.008645232	0
Gm22	0	0	0	0	0	0.019117844	0.004594374
Gm22003	0	0	0	0	0.004084583	0.009012838	0.002037248
Gm22019	0	0	0	0	0	0	0
Gm22043	0	0	0	0	0	0.02852743	0.001855422
Gm22063	0	0	0	0	0	0.001747497	0.002625672
Gm22113	0	0	0	0	0	0	0
Gm22121	0	0.0067476	0	0	0.006871151	0	0.014271047
Gm2214	0.032813927	0	0	0	0.006206921	0.00163316	0.007079418
Gm22152	0	0	0	0	0	0.006275688	0.003905347
Gm22186	0	0	0	0	0	0	0.000444436
Gm22219	0	0	0	0	0	0	0
Gm2223	0	0.006030414	0	0	0.02140456	0.014790485	0.018905318
Gm22353	0	0.026826075	0	0	0	0.007844089	0.00259335
Gm22362	0	0	0	0	0	0.000442812	0.001611484
Gm2237	0	0.015101403	0	0	0.017356545	0	0.01181932
Gm2238	0	0.081338357	0	0	0.003021861	0.008226418	0.016108946
Gm22392	0	0	0.040285637	0	0.066989197	0.038505923	0.029259146
Gm2244	0	0	0	0	0	0	0
Gm2245	0.073576787	0.00979887	0.025087801	0	0	0.02879777	0.007522234
Gm22454	0	0	0	0	0	0.00595638	0.001756946
Gm22470	0	0	0	0	0	0	0
Gm22500	0	0	0	0	0.012967659	0.010989805	0
Gm22540	0	0	0	0	0	0	0.000501162
Gm22567	0	0	0.327591182	0.424451955	0.039590331	0.2543041	0.111993644
Gm22574	0	0	0.01378089	0	0.018708256	0.025882597	0.038393947
Gm22579	0.066397239	0.056007714	0.084873647	0.189889454	0.033863609	0.029349506	0.047707117
Gm22582	0	0.070150063	0.104557418	0	0.025706993	0.01117251	0.054770657
Gm22588	0	0	0	0	0	0	0
Gm22613	0	0.048577026	0	0	0	0	0.036097764
Gm22649	0	0	0.025110355	0	0.005011344	0.028492679	0
Gm22655	0	0	0	0	0	0.062733099	0
Gm22656	0	0	0	0	0	0	0.001548748
Gm22701	0	0	0	0	0.005766401	0.008908202	0.018492631
Gm22710	0	0	0.018855498	0	0.004658291	0.013691432	0.010945993
Gm22716	0.088729516	0.022434084	0.06472899	0.109240687	0.024689296	0.021358491	0.023611213
Gm2272	0	0.019502653	0	0	0	0.0503079	0.009946113
Gm22721	0	0	0	0	0	0.00409754	0
Gm22728	0	0	0	0	0	0.008544401	0.001624181
Gm22739	0	0	0	0	0.068600356	0.087157881	0.012504891
Gm22806	0	0	0	0	0	0.015828216	0
Gm22890	0	0	0	0	0	0	0
Gm22935	0	0	0	0	0.026723006	0.011723666	0
Gm23027	0	0	0	0	0	0.002610869	0
Gm23061	0	0	0	0	0	0.000746599	0.013266316
Gm23095	0	0	0	0	0	0.000539548	0
Gm23119	0	0.00979887	0.020046335	0	0	0.008820327	0.012333135
Gm23153	0	0	0	0	0.011959605	0.049431745	0.008009518
Gm23193	0	0	0	0	0	0.069486551	0
Gm23205	0.032813927	0	0.058214167	0	0.007226645	0.013109637	0.01162609
Gm23246	0	0.006214292	0.016278627	0	0	0.001534871	0.019645907
Gm23296	0	0	0	0	0	0	0.001032765
Gm23318	0.08049655	0	0	0	0.028798857	0.003979062	0.01801951
Gm23406	0	0	0	0	0	0.001489561	0
Gm23445	0	0.0580826	0	0.170616762	0	0.00678975	0.005874253
Gm23455	0	0.010321863	0	0	0	0.000528251	0.016831282
Gm23490	0	0	0	0	0	0	0
Gm23502	0	0	0	0	0	0	0.000922103
Gm23506	0	0	0	0	0	0.018672945	0
Gm23613	0	0	0	0	0	0.029250637	0
Gm2366	0	0	0	0	0	0.001049631	0.00805625
Gm2367	0	0.034541811	0	0	0.00349818	0.000779789	0.02450374
Gm23670	0	0	0	0	0	0.007296575	0
Gm23731	0	0	0	0	0	0.002279808	0.000824532
Gm23737	0	0	0	0	0	0	0.003881947
Gm2381	0	0	0	0	0	0.011177379	0
Gm23849	0	0.019226734	0	0	0.07021123	0.085542345	0.064639973
Gm23865	0.104953209	0	0	0	0	0.002618413	0.007644988
Gm23887	0.059380124	0.007065699	0	0	0	0.00058795	0.01328197
Gm23897	0	0	0	0	0	0	0.000918182
Gm23924	0	0	0.015239505	0	0	0.001830944	0.000610443
Gm23935	0.027719805	0.071034174	0.219124621	0	0.226514997	0.827011834	0.079900574
Gm2396	0	0	0	0	0	0.047037605	0.003133508
Gm24009	0	0	0	0	0	0.148289265	0
Gm24045	0	0	0	0	0	0.002038196	0
Gm24049	0	0.016888414	0	0	0.028566352	0.010299334	0.020107356
Gm24060	0	0	0	0	0	0	0
Gm24095	0	0.046459952	0	0	0.003102825	0.033058203	0.02015962
Gm24105	0	0	0.065139909	0	0.033388516	0.048324696	0.012437583
Gm24120	0	0	0	0	0	0	0
Gm24145	0	0	0	0	0	0.003735147	0.00198974
Gm2415	0	0.021451765	0	0	0.073676398	0.163975998	0.107564982
Gm2420	0	0.00979887	0	0	0	0.003165045	0
Gm24224	0	0	0	0	0	0	0
Gm2423	0	0	0	0	0	0.016584579	0.001240376
Gm24233	0	0	0	0	0.005295579	0.006228501	0
Gm24276	0	0.029631403	0	0	0.020055105	0.020284396	0.047997101
Gm2429	0	0	0	0	0	0	0
Gm24299	0	0	0	0	0.003227015	0.00572936	0.008772108
Gm24357	0.067225995	0	0	0	0.008866375	0.009303765	0.006772827
Gm24379	0	0.016207364	0	0	0	0.027491208	0.014951041
Gm24407	0	0	0	0	0	0	0.000466135
Gm24412	0	0.017547511	0.023474816	0	0.002909233	0.056942162	0.008417598
Gm24455	0	0	0	0	0.003227015	0.010762535	0.004744096
Gm2449	0	0.029678803	0	0	0.01436571	0.051960252	0.013742421
Gm24492	0	0	0	0	0	0.022771967	0.002969454
Gm24513	0	0	0	0	0	0	0
Gm24514	0	0	0	0	0.002334677	0.018412363	0.00127813
Gm24525	0	0	0	0	0	0	0
Gm2453	0	0	0	0	0	0.039519006	0.007593368
Gm24533	0	0	0	0	0	0	0
Gm24539	0	0	0.011724522	0	0	0.005671444	0.012644644
Gm24574	0	0	0	0	0	0	0
Gm24582	0	0	0	0	0	0	0
Gm24601	0	0	0	0	0.066371802	0.024869555	0.003262754
Gm24610	0	0	0	0	0	0.077954402	0
Gm2464	0	0	0	0	0.006292772	0.00161644	0.004781554
Gm24776	0.027719805	0	0	0	0.015348883	0.00266121	0.010846469
Gm24812	0	0	0.022519062	0	0.031474475	0.036321824	0.008144958
Gm24836	0	0	0	0	0	0.003777238	0
Gm24853	0.023578435	0.054640787	0.004961489	0	0.047697121	0.010343156	0.040058033
Gm24859	0	0	0	0	0	0	0.001861515
Gm24887	0	0	0	0	0	0.001201284	0
Gm24890	0	0	0	0	0	0.018874513	0.00110096
Gm24916	0	0	0	0	0.016241242	0.010251225	0.011066472
Gm24920	0	0	0	0	0	0.036506756	0.003730513
Gm24924	0	0	0	0	0	0.035375726	0.004252336
Gm24927	0	0	0	0	0	0.015307102	0.001207034
Gm2495	0	0	0	0	0	0	0.003487861
Gm24951	0.056996781	0	0	0	0.02192625	0.026502911	0.024449374
Gm24959	0	0	0	0	0	0.037215115	0.009144433
Gm25008	0	0	0.009898484	0	0	0.001164325	0.001538242
Gm25047	0	0	0.024526061	0	0	0.199892884	0.028585929
Gm25188	0	0	0	0	0.001836319	0.151001361	0.01345931
Gm25220	0	0	0	0	0	0.007911193	0
Gm25256	0	0	0	0	0	0	0.00565324
Gm25281	0	0	0	0	0	0.009531294	0.001061283
Gm25308	0	0	0	0	0	0.002165152	0
Gm2531	0	0	0	0	0	0.016307424	0.017238412
Gm25334	0	0	0	0	0	0	0.001966445
Gm25360	0	0	0	0	0.033475384	0.005973608	0.00235193
Gm25363	0	0	0.015471635	0	0	0.007009986	0.010358811
Gm25386	0	0	0	0	0	0	0
Gm2539	0	0	0	0	0	0.003401405	0
Gm2541	0	0	0	0	0	0.011540386	0.005403344
Gm25426	0	0	0	0	0	0.008492373	0
Gm25431	0	0	0	0	0	0	0
Gm2546	0	0.018561673	0	0	0	0.004017008	0.010093956
Gm25517	0	0	0	0.141661141	0	0.018517381	0
Gm25541	0	0	0	0	0.001243304	0	0.000717216
Gm25588	0	0	0	0	0	0.006041206	0
Gm25591	0	0	0	0	0	0	0.012176869
Gm25594	0	0	0.022519062	0	0.007536171	0	0.012647396
Gm25596	0	0	0	0	0.007110474	0.003434442	0.002170689
Gm25626	0	0.051143993	0	0	0	0	0
Gm25721	0	0	0	0	0	0	0
Gm25772	0	0	0	0	0.005590248	0.013850853	0.01019881
Gm25777	0.094699442	0	0.009615662	0	0	0.005619597	0.035676846
Gm25782	0	0	0	0	0	0	0
Gm25815	0	0	0	0	0.001612683	0	0.022045367
Gm25821	0.103014015	0.077066667	0	0	0.007963969	0.008051089	0.004247973
Gm25829	0	0	0	0	0	0	0
Gm25857	0	0	0	0	0	0.016082073	0.001693314
Gm25873	0.090216206	0	0	0	0	0.012489178	0.023532517
Gm25945	0	0	0	0	0	0.010537666	0.00296557
Gm26024	0	0	0	0	0.022461347	0.035336464	0.006616165
Gm26049	0	0	0	0	0	0.004773553	0.00560731
Gm26163	0	0	0	0	0	0	0
Gm26175	0	0.021527781	0	0	0.008873787	0	0
Gm26228	0	0	0	0	0	0	0.004669592
Gm26339	0	0.022560723	0	0	0	0.013930729	0.018270365
Gm26384	0	0.023658824	0.013520736	0	0.001397422	0.013525026	0.025027267
Gm26461	0.102946083	0.114469907	0.091708485	0	0.027801054	0.204274718	0.082986398
Gm26484	0	0.010321863	0.016782324	0	0	0	0.041519653
Gm26501	0.051491956	0	0	0	0	0	0
Gm26505	0	0	0	0	0	0	0.003204448
Gm26510	0.032813927	0.082240348	0.132066479	0	0	0.00024802	0
Gm26511	0.034162861	0	0.021781517	0	0	0.008806347	0.002344634
Gm26512	0	0.012674022	0.039128622	0.068326049	0.039181061	0.063122989	0.013716158
Gm26513	0	0	0	0	0.011577017	0.027099704	0.003980865
Gm26514	0	0.044375904	0	0	0.010175139	0.006628955	0.006989681
Gm26515	0	0.009203431	0	0	0	0.005138229	0.011385527
Gm26518	0.052319753	0	0	0	0.007360259	0.014009257	0.020404692
Gm26519	0	0.00979887	0	0	0	0.002786028	0
Gm26520	0	0.014951001	0	0	0	0	0.00549538
Gm26521	0	0	0	0	0	0.0049072	0.008151851
Gm26522	0	0.192811451	0	0	0	0.001429223	0.003532511
Gm26524	0	0	0	0	0.00635937	0	0.003177506
Gm26527	0.105596943	0.05326498	0	0	0.012460289	0	0.03681638
Gm26529	0	0.030939396	0	0	0	0.010505348	0.028532152
Gm26530	0	0.006214292	0	0	0.006879897	0.0229691	0.008175669
Gm26532	0.048158452	0.508600713	0.384224078	0.198892285	0.128837298	0.003381764	0.473340272
Gm26533	0.060742498	0.006214292	0	0	0.038404245	0.045550076	0.029558438
Gm26534	0	0.016888414	0	0	0.057175022	0.034247514	0.02531977
Gm26535	0	0	0	0	0	0	0.004313987
Gm26536	0	0	0.011724522	0	0.017394465	0	0.005309584
Gm26540	0	0	0.01174671	0	0	0.010711316	0.006756121
Gm26541	0.275095337	0.098238553	0.031283637	0	0.001397422	0.011497761	0.029231
Gm26542	0	0.065136607	0	0	0	0.016289768	0
Gm26544	0	0	0	0	0	0	0.001744108
Gm26547	0	0	0.029640318	0	0	0	0.000983066
Gm26549	0.113274713	0	0.085388585	0	0.037689632	0.07527957	0.065183556
Gm26555	0	0	0	0	0.031756967	0.108445481	0.026381893
Gm26558	0	0	0	0	0	0.008432624	0.01028921
Gm26559	0	0.016580911	0.013713234	0	0.034006031	0.093906896	0.013443488
Gm26560	0	0	0	0	0	0	0.000923981
Gm26562	0	0	0	0	0	0.000430543	0.002154729
Gm26563	0	0.035921725	0.013279685	0	0	0.003123538	0.007120369
Gm26564	0	0	0	0	0	0.018023374	0.002645722
Gm26566	0	0.014951001	0	0	0	0.008054547	0.007862616
Gm26567	0.088729516	0	0	0	0	0	0
Gm26568	0	0	0	0	0	0.006354249	0.002998692
Gm26569	0	0.025633681	0.022170514	0	0	0.000528251	0.044011938
Gm26571	0.104391737	0	0	0	0	0.011455332	0.005880176
Gm26575	0	0	0	0	0	0	0.00355041
Gm26582	0.145437318	0.147293304	0.110201578	0.202139997	0.094609867	0.21429989	0.114728251
Gm26583	0	0	0	0	0	0.00243856	0
Gm26585	0	0	0	0	0	0.004776772	0.004179255
Gm26586	0.037312193	0	0	0	0.022552345	0	0.007535444
Gm26588	0	0	0	0	0.020535024	0.003839042	0
Gm26590	0	0.032600705	0	0	0	0.007646254	0.026682591
Gm26594	0	0.051143993	0	0	0	0.00660871	0.0037377
Gm26595	0	0	0	0	0	0.005604186	0.001358045
Gm26596	0.064745852	0	0.064205636	0.212935	0.033497263	0.062298701	0.037756829
Gm26599	0	0	0	0	0	0	0
Gm266	0	0	0.040285637	0	0	0.0100689	0
Gm26601	0	0.013300775	0	0	0	0.016731998	0.001697751
Gm26606	0.045008857	0.03678508	0.004961489	0	0.017059575	0.085597422	0.022881454
Gm26608	0	0	0	0	0	0.009631882	0.001812568
Gm26610	0	0.025218011	0	0	0.013369537	0.020245894	0.017778289
Gm26611	0	0	0	0.068326049	0.028515194	0.056468388	0.0158044
Gm26612	0	0	0	0	0	0.002107774	0
Gm26613	0	0	0	0	0.020614781	0.003837008	0.003028951
Gm26615	0	0	0.09819603	0	0.00302847	0.014198336	0.009473221
Gm26616	0	0	0	0	0.020479627	0.017672293	0.002605174
Gm26617	0	0	0	0	0.064469799	0.018622786	0.033794391
Gm26619	0	0	0	0	0.012188465	0.001111907	0.00299297
Gm26620	0	0.020626603	0	0	0.007510529	0.024147622	0.0351322
Gm26621	0.055775708	0.022434084	0	0	0	0.021917203	0.008789808
Gm26623	0	0	0	0	0	0	0.002956003
Gm26624	0	0	0	0	0.005438461	0.01122794	0.002056033
Gm26627	0	0.0067476	0	0	0	0.00169388	0.017968765
Gm26628	0	0	0	0	0	0.009479829	0.005862223
Gm26631	0	0.006214292	0	0	0	0.066237363	0.00510316
Gm26635	0	0	0	0	0	0	0.004363364
Gm26636	0	0	0	0	0.007902706	0.004993551	0.011613481
Gm26637	0.068260254	0	0	0	0	0.025515772	0.012401696
Gm26639	0	0	0	0	0	0	0
Gm26641	0	0.011235032	0	0	0.030958683	0.078806951	0.074154142
Gm26642	0	0	0.018604322	0	0	0.010165141	0
Gm26643	0	0	0	0	0	0.004955208	0.005054312
Gm26648	0	0.056397443	0	0	0.024942487	0.026967989	0.032378336
Gm26649	0	0.079895523	0.360288522	0.513687511	0.025369806	0.014436744	0.151224406
Gm26651	0	0	0	0	0	0.001086925	0
Gm26654	0	0.01202468	0.054805663	0.109240687	0.03592427	0.105319107	0.030962628
Gm26657	0	0	0	0	0.015467907	0.04603657	0.012538591
Gm26660	0	0	0	0	0.00349818	0	0.022296865
Gm26661	0	0	0	0	0.036636738	0.055613336	0.026269452
Gm26662	0	0	0	0.132280735	0	0.060734059	0.007787448
Gm26663	0	0.010731421	0	0	0	0.001555734	0.009772231
Gm26664	0	0.007613017	0	0	0.034913833	0.004026819	0.034536455
Gm26667	0.166690436	0.036192827	0	0	0	0	0.002229377
Gm26668	0	0	0.102472405	0	0	0.031323483	0.002121552
Gm26669	0.462280466	0.671455832	0.718417049	0.43100039	0.693869221	0.013725443	0.785314945
Gm26670	0.090750177	0.047977103	0.070841613	0	0.034756823	0.082730045	0.037462374
Gm26672	0	0	0.011724522	0	0	0.019037423	0.03072937
Gm26675	0.051491956	0	0	0	0.002909233	0	0.006629803
Gm26681	0	0	0	0	0	0	0
Gm26682	0	0	0	0	0	0.043446358	0.013757055
Gm26686	0	0	0	0	0.001397422	0.001175505	0.002127203
Gm26691	0	0	0	0	0.029868435	0.004184826	0.002748436
Gm26692	0	0	0	0	0	0.006065015	0.001871501
Gm26694	0	0	0	0	0	0.005998171	0.007715737
Gm26696	0	0	0	0	0	0.002093668	0.004458173
Gm26699	0	0	0.024461623	0	0.013523844	0.006216698	0.02596823
Gm26700	0	0	0	0	0	0.007040014	0.000521205
Gm26703	0	0	0	0	0	0.002995912	0.002484723
Gm26704	0	0	0	0	0	0.006216941	0.001893379
Gm26705	0	0	0	0	0	0	0.003159661
Gm26706	0.067225995	0.088029537	0.027563545	0	0.001397361	0.049604538	0.020529806
Gm26707	0	0	0	0	0	0.008175643	0.002875321
Gm26708	0	0.045869823	0.052001381	0	0.011709241	0.066979379	0.034791265
Gm26710	0	0	0	0	0	0.011916529	0.01160781
Gm26715	0	0	0	0	0	0.009904868	0.004030289
Gm26717	0	0	0	0	0	0	0
Gm26718	0	0	0	0	0.009733536	0.002575019	0.011438436
Gm26719	0	0.041135477	0	0	0.018481978	0.002341229	0.093156372
Gm26720	0	0.022560723	0	0	0	0.004663048	0
Gm26721	0	0	0	0	0.001894544	0.040140396	0.009575345
Gm26722	0	0.106660361	0.030327124	0	0.028515194	0.080341898	0.138038009
Gm26723	0	0.012780919	0	0	0.021136035	0.068718059	0.002608335
Gm26724	0	0	0	0	0.020132584	0.004347668	0.012689415
Gm26725	0	0	0	0	0.002334677	0.007077752	0.003581312
Gm26728	0	0	0.051838504	0	0.003148843	0.03605107	0.010344679
Gm2673	0	0	0	0	0	0.003458407	0.008505694
Gm26730	0	0	0	0	0	0	0
Gm26733	0	0.018393015	0	0	0.001836319	0.013321709	0.027263713
Gm26734	0	0	0	0	0	0.0716214	0.015028944
Gm26735	0	0.020398505	0.29215971	0.565962943	0.04243882	0.185541396	0.026459966
Gm26736	0	0.063727321	0	0	0	0.366459721	0.003594427
Gm26737	0	0	0.025346848	0	0.03454398	0.007275486	0.001885507
Gm26738	0	0	0	0	0	0.001901895	0.001428723
Gm26739	0	0	0	0	0	0.017887676	0.00138848
Gm26740	0.286755361	0.336663845	0	0	0	0.00836411	0.000866765
Gm26748	0	0	0	0	0	0	0
Gm26749	0	0	0	0	0	0.015801975	0.001626263
Gm26752	0	0	0	0	0	0.001598664	0
Gm26756	0	0.011719108	0	0	0	0.050514021	0
Gm26759	0.292859468	0.185104498	0.12827037	0	0.03410943	0.035424044	0.130975426
Gm26760	0	0	0	0	0	0.005851386	0.006170446
Gm26762	0	0	0.019473333	0	0	0.00240645	0.006776574
Gm26763	0.034162861	0.05841281	0.013111383	0	0.007722571	0.013660816	0.013714617
Gm26765	0.037617651	0	0	0	0.011977597	0.004808354	0.016447643
Gm26766	0	0	0	0	0	0.004136866	0.001446034
Gm26767	0	0	0	0	0.002132537	0.004360512	0.004855436
Gm26770	0	0	0	0	0	0.012334204	0.004952439
Gm26771	0.064745852	0	0	0	0	0	0
Gm26772	0	0	0	0	0	0.040884399	0.018340948
Gm26773	0	0	0	0	0	0.007977646	0
Gm26774	0	0	0	0	0	0.052927197	0.003772122
Gm26776	0	0.049489144	0	0	0	0	0.043613273
Gm26777	0	0	0	0	0	0	0
Gm26778	0.064398824	0.181120314	0.132425093	0	0.013523844	0.04231135	0.047754357
Gm26779	0	0	0.012108239	0	0	0.024212376	0.00327135
Gm26781	0	0	0	0	0	0.007639835	0
Gm26782	0.286822318	0.243982174	0.129619068	0.232716336	0.057680865	0.167266975	0.259807992
Gm26785	0	0	0	0	0	0.016897107	0.005035931
Gm26786	0	0.006683659	0	0	0.00572285	0.001840048	0.00683891
Gm26787	0.203921581	0.151303742	0.040008704	0	0.033396112	0.139439841	0.081741315
Gm26788	0	0	0	0	0	0	0.001402218
Gm26789	0	0	0	0	0.012834421	0.018369786	0.00819166
Gm26790	0	0	0	0	0	0.009671282	0.001587788
Gm26791	0	0	0	0	0	0	0
Gm26792	0	0	0	0	0.011564405	0.010995175	0.011155763
Gm26797	0	0	0	0.317413134	0.001397361	0.002409878	0.020948968
Gm26798	0.108755482	0	0	0	0.001894544	0.044486806	0.00368601
Gm26799	0.278736876	0.123384036	0.02691286	0.212935	0.040151735	0.07548756	0.06377167
Gm26800	0	0	0	0	0	0.014260665	0
Gm26801	0	0	0	0	0	0.001873463	0.003658735
Gm26802	0.061604932	0.025962404	0.101612588	0	0.027625957	0	0.200203333
Gm26805	0	0	0	0	0.004352537	0.000723575	0.005910794
Gm26806	0	0.026307513	0	0	0	0.007778767	0.000321955
Gm26807	0	0	0	0	0	0.006856061	0.000818284
Gm26808	0	0.021637857	0	0	0	0	0.012990145
Gm26809	0	0.021774508	0.040461251	0	0.017693689	0.009143665	0.031060296
Gm26810	0	0	0	0	0.009086461	0.018294555	0.012625963
Gm26811	0	0.040640224	0	0	0	0.015686493	0.004054936
Gm26812	0.104953209	0.005633294	0.009615662	0	0.026351095	0.013552739	0.003299714
Gm26814	0	0.033684559	0	0	0.025724356	0.514595425	0.016737493
Gm26815	0	0	0	0	0	0.002169155	0.004552146
Gm26816	0	0.051607075	0	0	0	0.001096065	0.011896709
Gm26819	0	0	0.057391111	0.129754022	0.061736825	0.160049111	0.026362528
Gm26821	0	0	0.033489228	0	0	0.000906553	0
Gm26823	0	0	0	0	0	0.009323716	0.007401131
Gm26825	0	0.018329933	0.024386873	0	0.021825411	0.030460684	0.001630605
Gm26826	0	0	0	0	0	0.002329607	0.010041243
Gm26827	0.40825498	0.011683373	0.015553438	0	0.014065987	0	0.14029202
Gm26829	0	0	0	0	0.017696518	0	0.018952235
Gm26830	0	0	0	0	0.003619028	0.046340065	0.01383964
Gm26832	0	0	0	0	0	0.002034662	0.000720086
Gm26836	0	0	0	0	0	0.002184174	0.002007354
Gm26840	0	0.016888414	0.070757694	0	0	0.012444703	0.019475325
Gm26841	0	0	0	0	0.013523844	0.004712959	0.003685667
Gm26843	0	0	0.022944522	0	0	0.01243132	0.001944523
Gm26844	0.08049655	0.178965231	0.087910888	0	0.003050516	0.106379653	0.065755105
Gm26847	0	0.023268552	0	0	0.002132537	0.003368238	0.006037982
Gm26850	0	0.05841281	0	0	0	0.007645812	0.01463191
Gm26852	0	0	0	0	0	0.030483054	0.004217792
Gm26854	0	0	0	0	0	0	0
Gm26860	0	0	0.033648741	0	0.014136149	0	0.001564693
Gm26861	0	0	0	0	0	0.004441232	0
Gm26862	0	0	0.137576056	0	0	0.065363407	0.001213818
Gm26865	0	0	0	0	0	0	0.001063274
Gm26868	0	0	0	0	0	0	0
Gm26870	0	0.019507942	0.129285048	0	0.018098914	0.046492472	0.005276239
Gm26871	0	0	0	0	0	0.02280089	0.00630439
Gm26873	0	0	0	0	0	0.021173505	0.014208472
Gm26876	0	0	0	0	0.001243304	0	0.007065203
Gm26877	0	0	0	0	0	0.001172594	0
Gm26879	0.037617651	0.043363443	0.109744311	0	0.063400674	0.058929637	0.101154908
Gm26881	0	0.039507515	0.109833432	0	0.044632634	0.089069752	0.027608397
